date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,54.25,0.086
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,76.5,0.12
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300,0.47
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,866.67,1.37
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,250,0.39
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,1225,1.94
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Onions (red),110,KG,actual,Retail,RWF,258.25,0.41
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Onions (white),111,KG,actual,Retail,RWF,220.75,0.35
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Oranges (big size),241,KG,actual,Retail,RWF,400,0.63
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,1000,1.58
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,620.5,0.98
2013-05-15,Northern Province,Musanze,Byangabo,1051,-1.56,29.55,vegetables and fruits,Tomatoes,114,KG,actual,Retail,RWF,325,0.51
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,408.12,0.64
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Maize,51,KG,actual,Retail,RWF,202.5,0.32
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,427,0.67
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,172.5,0.27
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Rice,52,KG,actual,Retail,RWF,600,0.95
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,712,1.12
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,800,1.26
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,343.75,0.54
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,549.88,0.87
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,129.12,0.2
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,450,0.71
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,575,0.91
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,81.12,0.13
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,"meat, fish and eggs",Livestock (hen),453,Unit,actual,Retail,RWF,3862.38,6.1
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1600,2.53
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,milk and dairy,Milk,81,L,actual,Retail,RWF,400,0.63
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,non-food,Charcoal,446,Sack,actual,Retail,RWF,6166.43,9.74
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,RWF,960,1.52
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,pulses and nuts,Peas (dry),457,KG,actual,Retail,RWF,800,1.26
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,477,0.75
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Apples (red),229,KG,actual,Retail,RWF,2528.88,4
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,258.12,0.41
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,173.88,0.27
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,RWF,612.5,0.97
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,145.25,0.23
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,418.75,0.66
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,372.62,0.59
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Cauliflower,231,KG,actual,Retail,RWF,587.38,0.93
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1000,1.58
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,RWF,500,0.79
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,387.5,0.61
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,2329,3.68
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,800,1.26
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Onions (red),110,KG,actual,Retail,RWF,339.5,0.54
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Onions (white),111,KG,actual,Retail,RWF,481.12,0.76
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Oranges (big size),241,KG,actual,Retail,RWF,766.67,1.21
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,579.12,0.91
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,974.88,1.54
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,949.75,1.5
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,787.25,1.24
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Spinach,404,KG,actual,Retail,RWF,285.38,0.45
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Tomatoes,114,KG,actual,Retail,RWF,612.38,0.97
2013-05-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Zucchini,450,KG,actual,Retail,RWF,287.25,0.45
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,253.67,0.4
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,292.2,0.46
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Maize,51,KG,actual,Retail,RWF,195.4,0.31
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,267.2,0.42
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,495.2,0.78
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,141,0.22
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Rice,52,KG,actual,Retail,RWF,605.4,0.96
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,721.2,1.14
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,346.6,0.55
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,143.2,0.23
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,284.25,0.45
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,300,0.47
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,77.4,0.12
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,RWF,16440,25.97
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Livestock (Sheep),390,Unit,actual,Retail,RWF,13166.5,20.8
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Livestock (hen),453,Unit,actual,Retail,RWF,3714,5.87
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Livestock (pig),422,Unit,actual,Retail,RWF,48333.33,76.36
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1700,2.69
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,RWF,2250,3.55
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,RWF,1700,2.69
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,milk and dairy,Milk,81,L,actual,Retail,RWF,209.8,0.33
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,non-food,Charcoal,446,Sack,actual,Retail,RWF,4900,7.74
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,358.8,0.57
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,RWF,955.4,1.51
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,pulses and nuts,Peas (dry),457,KG,actual,Retail,RWF,542.6,0.86
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,320.2,0.51
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,145.2,0.23
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,93.2,0.15
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,RWF,400,0.63
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,45,0.071
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,169.4,0.27
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,220,0.35
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Cauliflower,231,KG,actual,Retail,RWF,200,0.32
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,427.6,0.68
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,RWF,170,0.27
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,2186,3.45
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Guava,407,KG,actual,Retail,RWF,255.2,0.4
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,255.8,0.4
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Onions (white),111,KG,actual,Retail,RWF,400,0.63
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Oranges (big size),241,KG,actual,Retail,RWF,319,0.5
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,192.33,0.3
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,356.8,0.56
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,537.75,0.85
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,326.6,0.52
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Spinach,404,KG,actual,Retail,RWF,103,0.16
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Tomatoes,114,KG,actual,Retail,RWF,266.2,0.42
2013-05-15,Northern Province,Musanze,Nkora,1488,-1.52,29.67,vegetables and fruits,Zucchini,450,KG,actual,Retail,RWF,79.75,0.13
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,325,0.51
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,416,0.66
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,150,0.24
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,700,1.11
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,285,0.45
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,400,0.63
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,125,0.2
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,450,0.71
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,90,0.14
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,RWF,20000,31.6
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,"meat, fish and eggs",Livestock (Sheep),390,Unit,actual,Retail,RWF,18000,28.44
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,"meat, fish and eggs",Livestock (hen),453,Unit,actual,Retail,RWF,4100,6.48
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1600,2.53
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,RWF,1500,2.37
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,312.5,0.49
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,RWF,933.33,1.47
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,300,0.47
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,126.25,0.2
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,132.5,0.21
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.75,0.24
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,213,0.34
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1025,1.62
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,155,0.24
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,3000,4.74
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Guava,407,KG,actual,Retail,RWF,170,0.27
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Onions (red),110,KG,actual,Retail,RWF,481.25,0.76
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Oranges (big size),241,KG,actual,Retail,RWF,487.5,0.77
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,575,0.91
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,950,1.5
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,737.5,1.17
2013-05-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Tomatoes,114,KG,actual,Retail,RWF,681.25,1.08
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,366.67,0.58
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Maize,51,KG,actual,Retail,RWF,192,0.3
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,405,0.64
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,154.67,0.24
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Rice,52,KG,actual,Retail,RWF,600,0.95
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,711,1.12
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,800,1.26
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,350,0.55
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,566.67,0.9
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,114.33,0.18
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,397.33,0.63
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,550,0.87
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,73,0.12
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,RWF,23111,36.51
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Livestock (Sheep),390,Unit,actual,Retail,RWF,20555,32.47
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Livestock (hen),453,Unit,actual,Retail,RWF,3722,5.88
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1411,2.23
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Meat (mutton),183,KG,actual,Retail,RWF,1300,2.05
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,milk and dairy,Milk,81,L,actual,Retail,RWF,200,0.32
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,395.33,0.62
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,pulses and nuts,Peas (dry),457,KG,actual,Retail,RWF,800,1.26
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,500,0.79
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,283,0.45
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200,0.32
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,92,0.15
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,422,0.67
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300,0.47
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1000,1.58
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,2500,3.95
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Onions (red),110,KG,actual,Retail,RWF,255.33,0.4
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,500,0.79
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,811,1.28
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,733.33,1.16
2013-05-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Zucchini,450,KG,actual,Retail,RWF,250,0.39
2013-05-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,130.75,0.21
2013-05-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,187.25,0.3
2013-05-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Guava,407,KG,actual,Retail,RWF,147.67,0.23
2013-05-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,550,0.87
2013-05-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,1000,1.58
2013-05-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,785,1.24
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,283.5,0.45
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,348.25,0.55
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize,51,KG,actual,Retail,RWF,231,0.36
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,286.75,0.45
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,486.75,0.77
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,167.75,0.27
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Rice,52,KG,actual,Retail,RWF,608.25,0.96
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,710.75,1.12
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,305,0.48
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,372.75,0.59
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,134.5,0.21
2013-05-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,300,0.47
